Extract Date,Source,Name,Value,Sheet,Ref,Table,Row,Col
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Directorsloans_III_BaseYear_plus_3_0,0.0,Accounts,,Cash,Directorsloans,BaseYear_plus_3
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Totalfundinginjection_III_BaseYear_plus_2_0,,Accounts,,Cash,Totalfundinginjection,BaseYear_plus_2
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Investments_III_31_12_25_0,0.0,Accounts,,BS,Investments,31_12_25
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Row1881_III_BaseYear_plus_1_0,,Accounts,,Cash,Row1881,BaseYear_plus_1
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Row1321_III_BaseYear_plus_4_0,,Accounts,,Cash,Row1321,BaseYear_plus_4
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Ordequity_III_BaseYear_plus_3_0,0.0,Accounts,,Cash,Ordequity,BaseYear_plus_3
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Info_III_IntangibleassetExclCapitalisedRD_III_BaseYear_plus_4_0,0.0,Accounts,,Info,IntangibleassetExclCapitalisedRD,BaseYear_plus_4
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_SellingGeneralAdminExpenses_III_31_12_18_0,512.0,Accounts,,PL,SellingGeneralAdminExpenses,31_12_18
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_EIGrantLiabilityThisapplicationonly_III_31_12_20_0,,Accounts,,BS,EIGrantLiabilityThisapplicationonly,31_12_20
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_OtherRDexpenditure_III_31_12_22_0,0.0,Accounts,,PL,OtherRDexpenditure,31_12_22
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Row1051_III_31_12_25_0,,Accounts,,BS,Row1051,31_12_25
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Info_III_No.ofGlobalEmployeesYEinclIrishemployment_III_BaseYear_0,34.0,Accounts,,Info,No.ofGlobalEmployeesYEinclIrishemployment,BaseYear
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_CashavailableforServicingFinancingObligations_III_BaseYear_0,140.30000000000018,Accounts,,Cash,CashavailableforServicingFinancingObligations,BaseYear
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Servicingoffunding_III_BaseYear_minus_1_0,,Accounts,,Cash,Servicingoffunding,BaseYear_minus_1
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_NetCurrentAssets_III_31_12_20_0,1024.05,Accounts,,BS,NetCurrentAssets,31_12_20
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Newfunding_III_BaseYear_minus_2_0,,Accounts,,Cash,Newfunding,BaseYear_minus_2
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Row1471_III_BaseYear_plus_2_0,,Accounts,,Cash,Row1471,BaseYear_plus_2
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_Row411_III_31_12_21_0,,Accounts,,PL,Row411,31_12_21
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_OverdraftFacility_III_BaseYear_plus_2_0,0.0,Accounts,,Cash,OverdraftFacility,BaseYear_plus_2
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_Tax_III_31_12_23_0,16.0,Accounts,,PL,Tax,31_12_23
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Overdraft_new_III_BaseYear_plus_3_0,0.0,Accounts,,Cash,Overdraft_new,BaseYear_plus_3
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_DistributionSalesofOtherCosProduct_III_31_12_21_0,1.0,Accounts,,PL,DistributionSalesofOtherCosProduct,31_12_21
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Info_III_NewMachinery_otherCapex_III_BaseYear_plus_4_0,29.5,Accounts,,Info,NewMachinery_otherCapex,BaseYear_plus_4
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Info_III_No.ofGlobalEmployeesYEinclIrishemployment_III_BaseYear_plus_5_0,67.0,Accounts,,Info,No.ofGlobalEmployeesYEinclIrishemployment,BaseYear_plus_5
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Info_III_IntangibleassetExclCapitalisedRD_III_BaseYear_minus_1_0,,Accounts,,Info,IntangibleassetExclCapitalisedRD,BaseYear_minus_1
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_OtherOperatingExpenses_Gains_III_31_12_19_0,885.0,Accounts,,PL,OtherOperatingExpenses_Gains,31_12_19
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_ConnectedParties_InterCompanyLoans_III_31_12_22_0,,Accounts,,BS,ConnectedParties_InterCompanyLoans,31_12_22
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_DividendsseeRows3031_III_31_12_18_0,,Accounts,,PL,DividendsseeRows3031,31_12_18
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Prepayments_OtherDebtors_III_31_12_25_0,100.0,Accounts,,BS,Prepayments_OtherDebtors,31_12_25
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Overdraft_III_BaseYear_minus_2_0,,Accounts,,Cash,Overdraft,BaseYear_minus_2
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Info_III_NewMachinery_otherCapex_III_BaseYear_0,,Accounts,,Info,NewMachinery_otherCapex,BaseYear
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_TotalSales_III_31_12_23_0,3811.0,Accounts,,PL,TotalSales,31_12_23
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_CurrentLiabilities_III_31_12_25_0,,Accounts,,BS,CurrentLiabilities,31_12_25
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Inventory_III_31_12_22_0,197.0,Accounts,,BS,Inventory,31_12_22
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Totalobligations_III_BaseYear_minus_1_0,0.0,Accounts,,Cash,Totalobligations,BaseYear_minus_1
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Intangible_III_30_12_24_0,0.0,Accounts,,BS,Intangible,30_12_24
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Row1701_III_BaseYear_minus_1_0,,Accounts,,Cash,Row1701,BaseYear_minus_1
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_Interest_DividendsReceivable_III_31_12_18_0,0.0,Accounts,,PL,Interest_DividendsReceivable,31_12_18
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Info_III_No.ofIrishBasedEmployeesYE_III_BaseYear_plus_5_0,50.0,Accounts,,Info,No.ofIrishBasedEmployeesYE,BaseYear_plus_5
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Liabilities1Year_III_31_12_18_0,,Accounts,,BS,Liabilities1Year,31_12_18
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_InvoicediscountingYEBalance_III_31_12_18_0,0.0,Accounts,,BS,InvoicediscountingYEBalance,31_12_18
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Directorsloans_III_BaseYear_plus_4_0,0.0,Accounts,,Cash,Directorsloans,BaseYear_plus_4
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Info_III_No.ofGlobalEmployeesYEinclIrishemployment_III_CurrentYear_0,38.0,Accounts,,Info,No.ofGlobalEmployeesYEinclIrishemployment,CurrentYear
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Bank_Cash_III_31_12_18_0,302.0,Accounts,,BS,Bank_Cash,31_12_18
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Provisions_Grants_OtherReserves_III_31_12_25_0,0.0,Accounts,,BS,Provisions_Grants_OtherReserves,31_12_25
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_OpeningCashBalance_minus_includesFacilities_III_BaseYear_plus_2_0,,Accounts,,Cash,OpeningCashBalance_minus_includesFacilities,BaseYear_plus_2
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_OverdraftFacility_III_BaseYear_plus_1_0,0.0,Accounts,,Cash,OverdraftFacility,BaseYear_plus_1
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_Amortisation_III_31_12_23_0,,Accounts,,PL,Amortisation,31_12_23
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Row1531_III_BaseYear_minus_1_0,,Accounts,,Cash,Row1531,BaseYear_minus_1
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_TotalFixedAssets_III_31_12_25_0,985.3,Accounts,,BS,TotalFixedAssets,31_12_25
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_TradeCreditors_III_31_12_18_0,252.0,Accounts,,BS,TradeCreditors,31_12_18
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_Row411_III_31_12_20_0,,Accounts,,PL,Row411,31_12_20
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Overdraft_III_BaseYear_plus_1_0,0.0,Accounts,,Cash,Overdraft,BaseYear_plus_1
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_TotalCurrentAssets_III_30_12_24_0,936.6,Accounts,,BS,TotalCurrentAssets,30_12_24
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_GrossProfit_Loss_III_31_12_20_0,1029.3000000000002,Accounts,,PL,GrossProfit_Loss,31_12_20
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_TangibleFixedAssets_III_31_12_20_0,1381.0,Accounts,,BS,TangibleFixedAssets,31_12_20
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Row1471_III_BaseYear_plus_3_0,,Accounts,,Cash,Row1471,BaseYear_plus_3
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Group_III_BaseYear_minus_1_0,0.0,Accounts,,Cash,Group,BaseYear_minus_1
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_TotalCurrentLiabilities_III_31_12_25_0,346.1,Accounts,,BS,TotalCurrentLiabilities,31_12_25
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Info_III_Site_BuildingsPurchase_III_BaseYear_minus_2_0,,Accounts,,Info,Site_BuildingsPurchase,BaseYear_minus_2
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Info_III_IntangibleassetExclCapitalisedRD_III_BaseYear_minus_2_0,,Accounts,,Info,IntangibleassetExclCapitalisedRD,BaseYear_minus_2
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_RetainedEarnings_III_31_12_25_0,1383.0,Accounts,,BS,RetainedEarnings,31_12_25
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_IndirectLabourexcludingRDSalaries_III_31_12_22_0,423.0,Accounts,,PL,IndirectLabourexcludingRDSalaries,31_12_22
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Capex_minus_Tangible_III_BaseYear_minus_2_0,,Accounts,,Cash,Capex_minus_Tangible,BaseYear_minus_2
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Shorttermloans_Leasing_III_BaseYear_plus_4_0,0.0,Accounts,,Cash,Shorttermloans_Leasing,BaseYear_plus_4
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_Purchases_III_31_12_19_0,1269.0,Accounts,,PL,Purchases,31_12_19
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_ProfitRetainedfortheYear_III_BaseYear_plus_2_0,,Accounts,,Cash,ProfitRetainedfortheYear,BaseYear_plus_2
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_GrantAmortisationThisapplicationonly_III_31_12_20_0,,Accounts,,PL,GrantAmortisationThisapplicationonly,31_12_20
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Longtermloans_III_BaseYear_plus_4_0,0.0,Accounts,,Cash,Longtermloans,BaseYear_plus_4
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_InterestPayable_III_31_12_25_0,6.0,Accounts,,PL,InterestPayable,31_12_25
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Info_III_PromotersEquityInvestment_Divestment_III_CurrentYear_0,,Accounts,,Info,PromotersEquityInvestment_Divestment,CurrentYear
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_Row481_III_31_12_25_0,,Accounts,,PL,Row481,31_12_25
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Totalobligations_III_BaseYear_0,0.0,Accounts,,Cash,Totalobligations,BaseYear
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Row1861_III_BaseYear_plus_4_0,,Accounts,,Cash,Row1861,BaseYear_plus_4
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_NetCurrentAssets_III_31_12_22_0,516.4,Accounts,,BS,NetCurrentAssets,31_12_22
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Directors_ShareholdersLoans_III_31_12_22_0,,Accounts,,BS,Directors_ShareholdersLoans,31_12_22
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_RDExpenditure_III_31_12_18_0,,Accounts,,PL,RDExpenditure,31_12_18
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_NetAssets_III_31_12_25_0,1576.0,Accounts,,BS,NetAssets,31_12_25
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Row1511_III_BaseYear_plus_3_0,,Accounts,,Cash,Row1511,BaseYear_plus_3
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Other_III_BaseYear_plus_2_0,0.0,Accounts,,Cash,Other,BaseYear_plus_2
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Shorttermloans_Leasing_III_BaseYear_0,0.0,Accounts,,Cash,Shorttermloans_Leasing,BaseYear
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Info_III_No.ofIrishBasedRDEmployeesYE_III_BaseYear_minus_1_0,,Accounts,,Info,No.ofIrishBasedRDEmployeesYE,BaseYear_minus_1
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_OwnProduct_ServiceProducedAbroadsoldAbroad_III_31_12_18_0,0.0,Accounts,,PL,OwnProduct_ServiceProducedAbroadsoldAbroad,31_12_18
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Row871_III_31_12_18_0,,Accounts,,BS,Row871,31_12_18
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_Row601_III_31_12_18_0,,Accounts,,PL,Row601,31_12_18
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_EIgrant_III_BaseYear_plus_4_0,0.0,Accounts,,Cash,EIgrant,BaseYear_plus_4
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_InvoiceDiscountingBalance_III_BaseYear_plus_4_0,0.0,Accounts,,Cash,InvoiceDiscountingBalance,BaseYear_plus_4
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Row1051_III_31_12_19_0,,Accounts,,BS,Row1051,31_12_19
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Row1681_III_BaseYear_plus_5_0,,Accounts,,Cash,Row1681,BaseYear_plus_5
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Row1031_III_31_12_21_0,,Accounts,,BS,Row1031,31_12_21
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_PreferenceShares_III_31_12_22_0,,Accounts,,BS,PreferenceShares,31_12_22
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Row811_III_31_12_18_0,€000's,Accounts,,BS,Row811,31_12_18
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_IDfacility_III_BaseYear_minus_2_0,,Accounts,,Cash,IDfacility,BaseYear_minus_2
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Financedby_III_31_12_22_0,,Accounts,,BS,Financedby,31_12_22
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_OrdinarySharesSharePremium_III_31_12_20_0,,Accounts,,BS,OrdinarySharesSharePremium,31_12_20
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Info_III_NewMachinery_otherCapex_III_BaseYear_minus_1_0,,Accounts,,Info,NewMachinery_otherCapex,BaseYear_minus_1
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Leases_III_31_12_22_0,,Accounts,,BS,Leases,31_12_22
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_OtherLongTermLiabilitiesinclEIRepayableAdvances_III_31_12_22_0,,Accounts,,BS,OtherLongTermLiabilitiesinclEIRepayableAdvances,31_12_22
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_Row581_III_31_12_19_0,932.0,Accounts,,PL,Row581,31_12_19
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_TotalSales_III_31_12_21_0,2718.0,Accounts,,PL,TotalSales,31_12_21
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_Row461_III_31_12_18_0,,Accounts,,PL,Row461,31_12_18
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_WorkingCapitalIncrease_Decrease_III_BaseYear_plus_4_0,,Accounts,,Cash,WorkingCapitalIncrease_Decrease,BaseYear_plus_4
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Shorttermloans_Leasing_III_BaseYear_minus_2_0,,Accounts,,Cash,Shorttermloans_Leasing,BaseYear_minus_2
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Prepayments_OtherDebtors_III_BaseYear_0,127.0,Accounts,,Cash,Prepayments_OtherDebtors,BaseYear
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Accruals_OtherCreditors_III_31_12_22_0,147.1,Accounts,,BS,Accruals_OtherCreditors,31_12_22
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_RDSalaries_III_31_12_19_0,,Accounts,,PL,RDSalaries,31_12_19
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Inventory_III_31_12_20_0,197.5,Accounts,,BS,Inventory,31_12_20
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_OperatingCashInflow_Outflow_III_BaseYear_minus_2_0,,Accounts,,Cash,OperatingCashInflow_Outflow,BaseYear_minus_2
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_CurrentLiabilities_III_31_12_23_0,,Accounts,,BS,CurrentLiabilities,31_12_23
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Info_III_InvoicediscountingProjectedYearEndBalance_III_BaseYear_0,,Accounts,,Info,InvoicediscountingProjectedYearEndBalance,BaseYear
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Row1911_III_BaseYear_plus_1_0,,Accounts,,Cash,Row1911,BaseYear_plus_1
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Capex_minus_Tangible_III_BaseYear_plus_5_0,-29.5,Accounts,,Cash,Capex_minus_Tangible,BaseYear_plus_5
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_TotalLiabilities1Year_III_31_12_25_0,0.0,Accounts,,BS,TotalLiabilities1Year,31_12_25
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Row1141_III_30_12_24_0,,Accounts,,BS,Row1141,30_12_24
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_Row581_III_30_12_24_0,204.39999999999998,Accounts,,PL,Row581,30_12_24
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_Amortisation_III_31_12_25_0,0.0,Accounts,,PL,Amortisation,31_12_25
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Servicingoffunding_III_BaseYear_plus_4_0,,Accounts,,Cash,Servicingoffunding,BaseYear_plus_4
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Overdraft_III_BaseYear_plus_3_0,0.0,Accounts,,Cash,Overdraft,BaseYear_plus_3
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_CashavailableforServicingFinancingObligations_III_BaseYear_plus_1_0,,Accounts,,Cash,CashavailableforServicingFinancingObligations,BaseYear_plus_1
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_OperatingCashInflow_Outflow_III_BaseYear_plus_5_0,216.79999999999998,Accounts,,Cash,OperatingCashInflow_Outflow,BaseYear_plus_5
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_OperatingExpenditure_III_31_12_19_0,,Accounts,,PL,OperatingExpenditure,31_12_19
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Accruals_OtherCreditors_III_BaseYear_plus_2_0,-13.900000000000006,Accounts,,Cash,Accruals_OtherCreditors,BaseYear_plus_2
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Row1471_III_BaseYear_plus_5_0,,Accounts,,Cash,Row1471,BaseYear_plus_5
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Stocks_III_BaseYear_plus_4_0,0.0,Accounts,,Cash,Stocks,BaseYear_plus_4
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_TangibleFixedAssets_III_31_12_22_0,1205.8,Accounts,,BS,TangibleFixedAssets,31_12_22
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_TotalCurrentAssets_III_31_12_21_0,747.9,Accounts,,BS,TotalCurrentAssets,31_12_21
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Info_III_IntangibleassetExclCapitalisedRD_III_CurrentYear_0,,Accounts,,Info,IntangibleassetExclCapitalisedRD,CurrentYear
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Row1311_III_BaseYear_minus_2_0,€000's,Accounts,,Cash,Row1311,BaseYear_minus_2
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Row1451_III_BaseYear_minus_1_0,,Accounts,,Cash,Row1451,BaseYear_minus_1
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_LongTermLoans_III_31_12_25_0,0.0,Accounts,,BS,LongTermLoans,31_12_25
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Info_III_Site_BuildingsModifications_III_BaseYear_minus_1_0,,Accounts,,Info,Site_BuildingsModifications,BaseYear_minus_1
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_Row551_III_31_12_18_0,,Accounts,,PL,Row551,31_12_18
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_ProfitRetainedfortheYear_III_BaseYear_plus_4_0,,Accounts,,Cash,ProfitRetainedfortheYear,BaseYear_plus_4
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_NetProfit_Loss_III_31_12_18_0,122.09999999999991,Accounts,,PL,NetProfit_Loss,31_12_18
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_InterestPayable_III_31_12_23_0,6.0,Accounts,,PL,InterestPayable,31_12_23
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Info_III_No.ofGlobalRDEmployeesYE_III_BaseYear_minus_1_0,14.0,Accounts,,Info,No.ofGlobalRDEmployeesYE,BaseYear_minus_1
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Info_III_TotalIrishLabourCosts000s_III_BaseYear_plus_3_0,1615.0,Accounts,,Info,TotalIrishLabourCosts000s,BaseYear_plus_3
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_ShareholdersFunds_III_31_12_25_0,1383.0,Accounts,,BS,ShareholdersFunds,31_12_25
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_AccountStatus_III_31_12_19_0,Audited,Accounts,,PL,AccountStatus,31_12_19
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Investments_III_30_12_24_0,0.0,Accounts,,BS,Investments,30_12_24
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Row1511_III_BaseYear_plus_5_0,,Accounts,,Cash,Row1511,BaseYear_plus_5
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Info_III_No.ofIrishBasedRDEmployeesYE_III_BaseYear_plus_3_0,,Accounts,,Info,No.ofIrishBasedRDEmployeesYE,BaseYear_plus_3
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Group_III_BaseYear_plus_1_0,0.0,Accounts,,Cash,Group,BaseYear_plus_1
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Row1051_III_30_12_24_0,,Accounts,,BS,Row1051,30_12_24
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Investments_III_31_12_21_0,,Accounts,,BS,Investments,31_12_21
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Other_III_BaseYear_plus_4_0,0.0,Accounts,,Cash,Other,BaseYear_plus_4
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_PreferenceShares_III_31_12_20_0,,Accounts,,BS,PreferenceShares,31_12_20
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Preferredequity_III_BaseYear_plus_4_0,0.0,Accounts,,Cash,Preferredequity,BaseYear_plus_4
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Row1031_III_31_12_23_0,,Accounts,,BS,Row1031,31_12_23
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Row951_III_31_12_25_0,,Accounts,,BS,Row951,31_12_25
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_ProfitRetainedfortheYear_III_30_12_24_0,,Accounts,,PL,ProfitRetainedfortheYear,30_12_24
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_ProfitRetainedfortheYear_III_BaseYear_0,207.80000000000018,Accounts,,Cash,ProfitRetainedfortheYear,BaseYear
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_DirectLabour_III_31_12_18_0,709.45,Accounts,,PL,DirectLabour,31_12_18
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_InvoiceDiscountingBalance_III_BaseYear_plus_2_0,0.0,Accounts,,Cash,InvoiceDiscountingBalance,BaseYear_plus_2
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_TradeDebtors_III_BaseYear_0,158.0,Accounts,,Cash,TradeDebtors,BaseYear
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Info_III_PromotersEquityInvestment_Divestment_III_BaseYear_plus_2_0,,Accounts,,Info,PromotersEquityInvestment_Divestment,BaseYear_plus_2
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_TradeCreditors_III_BaseYear_minus_2_0,,Accounts,,Cash,TradeCreditors,BaseYear_minus_2
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Row1681_III_BaseYear_plus_3_0,,Accounts,,Cash,Row1681,BaseYear_plus_3
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_FixedAssets_III_31_12_18_0,,Accounts,,BS,FixedAssets,31_12_18
